phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
H8_MED_SUPP	Suppurative and unspecified otitis media	VIII Diseases of the ear and mastoid process (H8_)	20472	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MED_SUPP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MED_SUPP.gz
H8_MENIERE	Ménière disease	VIII Diseases of the ear and mastoid process (H8_)	3680	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MENIERE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MENIERE.gz
H8_MIDDLEADDH	Adhesive middle ear disease	VIII Diseases of the ear and mastoid process (H8_)	600	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MIDDLEADDH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MIDDLEADDH.gz
H8_MIDDLEMASTOID	Diseases of middle ear and mastoid	VIII Diseases of the ear and mastoid process (H8_)	35194	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MIDDLEMASTOID.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MIDDLEMASTOID.gz
H8_MIDDMASTNAS	Other specified/unspecified disorders of middle ear and mastoid	VIII Diseases of the ear and mastoid process (H8_)	80	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MIDDMASTNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MIDDMASTNAS.gz
H8_MYRINGACU	Acute myringitis	VIII Diseases of the ear and mastoid process (H8_)	248	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MYRINGACU.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MYRINGACU.gz
H8_MYRINGCHRON	Chronic myringitis	VIII Diseases of the ear and mastoid process (H8_)	160	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MYRINGCHRON.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MYRINGCHRON.gz
H8_MYRINGNAS	Other specified/unspecified disorders of tympanic membrane	VIII Diseases of the ear and mastoid process (H8_)	116	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MYRINGNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_MYRINGNAS.gz
H8_NOISEINNER	Noise effects on inner ear	VIII Diseases of the ear and mastoid process (H8_)	1511	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_NOISEINNER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_NOISEINNER.gz
H8_NONSUPPNAS	Nonsuppurative otitis media	VIII Diseases of the ear and mastoid process (H8_)	12143	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_NONSUPPNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_NONSUPPNAS.gz
H8_OSSICABN	Abnormalities of ear ossicles	VIII Diseases of the ear and mastoid process (H8_)	66	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OSSICABN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OSSICABN.gz
H8_OTALGIA	Otalgia	VIII Diseases of the ear and mastoid process (H8_)	2986	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTALGIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTALGIA.gz
H8_OTHEREAR	Other disorders of ear	VIII Diseases of the ear and mastoid process (H8_)	63017	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTHEREAR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTHEREAR.gz
H8_OTHHEARINGLOSS	Other hearing loss	VIII Diseases of the ear and mastoid process (H8_)	12430	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTHHEARINGLOSS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTHHEARINGLOSS.gz
H8_OTIMEDNAS	Otitis media, unspecified	VIII Diseases of the ear and mastoid process (H8_)	5209	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTIMEDNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTIMEDNAS.gz
H8_OTORRHAGIA	Otorrhagia	VIII Diseases of the ear and mastoid process (H8_)	217	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTORRHAGIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTORRHAGIA.gz
H8_OTORRHOEA	Otorrhoea	VIII Diseases of the ear and mastoid process (H8_)	97	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTORRHOEA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTORRHOEA.gz
H8_OTOSCLE	Otosclerosis	VIII Diseases of the ear and mastoid process (H8_)	2920	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTOSCLE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_OTOSCLE.gz
H8_PERCHRONDR	Perichondritis of external ear	VIII Diseases of the ear and mastoid process (H8_)	610	485292	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERCHRONDR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERCHRONDR.gz
H8_PERFORATION	Perforation of tympanic membrane	VIII Diseases of the ear and mastoid process (H8_)	3902	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERFORATION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERFORATION.gz
H8_PERIPHVERTIGO	Other peripheral vertigo	VIII Diseases of the ear and mastoid process (H8_)	3436	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERIPHVERTIGO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PERIPHVERTIGO.gz
H8_PINNADIS	Noninfective disorders of pinna	VIII Diseases of the ear and mastoid process (H8_)	75	485292	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PINNADIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_PINNADIS.gz
H8_POLYPMIDD	Polyp of middle ear	VIII Diseases of the ear and mastoid process (H8_)	53	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POLYPMIDD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POLYPMIDD.gz
H8_POSTMASTCHOLEASTOMA	Recurrent cholesteatoma of postmastoidectomy cavity	VIII Diseases of the ear and mastoid process (H8_)	103	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTMASTCHOLEASTOMA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTMASTCHOLEASTOMA.gz
H8_POSTMASTNAS	Other disorders following mastoidectomy	VIII Diseases of the ear and mastoid process (H8_)	125	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTMASTNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTMASTNAS.gz
H8_POSTOP	Postprocedural disorders of ear and mastoid process, not elsewhere classified	VIII Diseases of the ear and mastoid process (H8_)	269	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTOP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTOP.gz
H8_POSTOPNAS	Other/unspecified postprocedural disorders of ear and mastoid process	VIII Diseases of the ear and mastoid process (H8_)	89	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTOPNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_POSTOPNAS.gz
H8_STENOEXTCAN	Acquired stenosis of external ear canal	VIII Diseases of the ear and mastoid process (H8_)	314	485292	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_STENOEXTCAN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_STENOEXTCAN.gz
H8_SUP_ACUTE	Acute suppurative otitis media	VIII Diseases of the ear and mastoid process (H8_)	14095	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_SUP_ACUTE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_SUP_ACUTE.gz
H8_SUP_OTINAS	Suppurative otitis media, unspecified	VIII Diseases of the ear and mastoid process (H8_)	985	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_SUP_OTINAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_SUP_OTINAS.gz
H8_TINNITUS	Tinnitus	VIII Diseases of the ear and mastoid process (H8_)	10008	437331	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_TINNITUS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_TINNITUS.gz
H8_TYMPSCLE	Tympanosclerosis	VIII Diseases of the ear and mastoid process (H8_)	68	465154	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_TYMPSCLE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_TYMPSCLE.gz
H8_VERTIGO	Disorders of vestibular function (Vertigo)	VIII Diseases of the ear and mastoid process (H8_)	21139	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VERTIGO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VERTIGO.gz
H8_VERTIGOCENT	Vertigo of central origin	VIII Diseases of the ear and mastoid process (H8_)	528	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VERTIGOCENT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VERTIGOCENT.gz
H8_VESTIBNEUR	Vestibular neuronitis	VIII Diseases of the ear and mastoid process (H8_)	3342	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VESTIBNEUR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VESTIBNEUR.gz
H8_VESTIFUNCNAS	Other/unspecified disorders of vestibular function	VIII Diseases of the ear and mastoid process (H8_)	1321	474839	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VESTIFUNCNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H8_VESTIFUNCNAS.gz
HAEMOPHIL_SEPTICHE	Haemophilus septicemia	Asthma and related endpoints	64	499120	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_HAEMOPHIL_SEPTICHE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_HAEMOPHIL_SEPTICHE.gz
HEIGHT_IRN	Height, inverse-rank normalized	Quantitative endpoints	500348	0	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_HEIGHT_IRN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_HEIGHT_IRN.gz
HERING_BILATERAL	Inguinal hernia, bilateral	XI Diseases of the digestive system (K11_)	4091	426666	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_HERING_BILATERAL.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_HERING_BILATERAL.gz
HERING_UNILATERAL	Inguinal hernia, unilateral	XI Diseases of the digestive system (K11_)	953	426666	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_HERING_UNILATERAL.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_HERING_UNILATERAL.gz
HYPOTE_DRUGS	Hypotension due to drugs	IX Diseases of the circulatory system (I9_)	460	499888	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_HYPOTE_DRUGS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_HYPOTE_DRUGS.gz
HYPOTHY_REIMB	Hypothyroidism, drug reimbursement	IV Endocrine, nutritional and metabolic diseases (E4_)	16150	111954	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_HYPOTHY_REIMB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_HYPOTHY_REIMB.gz
I9_ABAORTANEUR	Abdominal aortic aneurysm (AAA)	IX Diseases of the circulatory system (I9_)	4439	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ABAORTANEUR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ABAORTANEUR.gz
I9_AF	Atrial fibrillation and flutter	IX Diseases of the circulatory system (I9_)	63532	252810	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AF.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AF.gz
I9_AF_REIMB	Atrial fibrillation and flutter with reimbursement	IX Diseases of the circulatory system (I9_)	40251	252810	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AF_REIMB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AF_REIMB.gz
I9_ANEURYSM	Cerebral aneurysm, nonruptured	IX Diseases of the circulatory system (I9_)	3310	453828	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ANEURYSM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ANEURYSM.gz
I9_ANGINA	Angina pectoris	IX Diseases of the circulatory system (I9_)	44588	416171	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ANGINA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ANGINA.gz
I9_ANGIO	Coronary angioplasty	IX Diseases of the circulatory system (I9_)	18248	416171	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ANGIO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ANGIO.gz
I9_AORTANEUR	Aortic aneurysm	IX Diseases of the circulatory system (I9_)	9937	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AORTANEUR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AORTANEUR.gz
I9_AORTDIS	Dissection of aorta	IX Diseases of the circulatory system (I9_)	1150	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AORTDIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AORTDIS.gz
I9_ARTEMBTHR	Arterial embolism and thrombosis	IX Diseases of the circulatory system (I9_)	2266	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTEMBTHR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTEMBTHR.gz
I9_ARTEMBTHRLOW	Arterial embolism and thrombosis of lower extremity artery	IX Diseases of the circulatory system (I9_)	1297	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTEMBTHRLOW.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTEMBTHRLOW.gz
I9_ARTEMBTHRNAS	Other arterial embolism and thrombosis	IX Diseases of the circulatory system (I9_)	1048	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTEMBTHRNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTEMBTHRNAS.gz
I9_ARTOTH	Other diseases of arteries and capillaries	IX Diseases of the circulatory system (I9_)	3541	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ARTOTH.gz
I9_ATHSCLE	Atherosclerosis, excluding cerebral and coronary sclerosis	IX Diseases of the circulatory system (I9_)	19807	463106	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ATHSCLE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_ATHSCLE.gz
I9_AVBLOCK	AV-block	IX Diseases of the circulatory system (I9_)	7850	375343	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AVBLOCK.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_AVBLOCK.gz
I9_CABG	Coronary artery bypass grafting	IX Diseases of the circulatory system (I9_)	13681	416171	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CABG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CABG.gz
I9_CARDARR	Cardiac arrest	IX Diseases of the circulatory system (I9_)	3011	252810	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDARR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDARR.gz
I9_CARDMSEC	Cardiomyopathies, Secondary/extrinsic	IX Diseases of the circulatory system (I9_)	219	375343	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMSEC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMSEC.gz
I9_CARDMYO	Cardiomyopathy	IX Diseases of the circulatory system (I9_)	7649	375343	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYO.gz
I9_CARDMYOALC	Alcoholic cardiomyopathy	IX Diseases of the circulatory system (I9_)	165	492699	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOALC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOALC.gz
I9_CARDMYOHYP	Cardiomyopathy, Hypertrophic obstructive	IX Diseases of the circulatory system (I9_)	653	375343	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOHYP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOHYP.gz
I9_CARDMYOINOTH	Cardiomyopathy in other diseases	IX Diseases of the circulatory system (I9_)	172	375343	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOINOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOINOTH.gz
I9_CARDMYOOTH	Cardiomyopathy, other and unspecified	IX Diseases of the circulatory system (I9_)	3122	375343	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_I9_CARDMYOOTH.gz
